593,579942,23
47,34124,6
962,1958,7
31,273,7
6,97639882,2
8,746,3
9,9,3
26,9741,6
5,5799,3
7,734,3
7,8923,4
332,423,5
9,114,1
5,88421,1
8,631,2
364,591,89
9476,762296,8
33,68,9
58,67973,8
31,197,7
7,132693,5
529,4188,92
46,84,5
469,928,6
8,55,3
87,331,6
22,88,3
47,95,5
3,885,1
62,38718,6
9,725,8
1369,33621,46
42,59,1
46,55,5
4,8,1
732,9222,93
8,49919,6
388,4726461,8
9,7815,3
35,36,8
8,63,7
64813,529135,75
6,7,3
8,24,4
82,676,3
25,3422,2
72,985,3
6,45124,1
5,8,4
73,431,8
27,49,4
7,84,2
68,97911,11
3,77,2
9,1788,5
4,43,2
3,6,1
8,9,1
8,125,1
8,23,6
35,42,3
7,17,3
9,173,7
29,85,4
5,296,2
5,99695,1
4,27918194,1
5,2737,4
9,26,4
7312,623714,78
46,292,7
92,151,7
2843939,393711539,353
77,61677,2
4,3561,3
36,76,8
23,33,6
9,143,2
32,541,6
4361,4931,11
138,3643,5
7,8935,6
33,512,8
84,319,3
8,26,4
7,7,2
7,8,6
42,7464,9
67,284,2
6,8,3
24,53,6
69,6654279,1
52,768,2
29,319,3
9,68,1
56,9614,9
9,19,5
129,6491685,8
9,63,4
21,45,5
51,472,9
38,55,7
8,8,7
5553,8382,89
65,5925,3
3,7,2
87594,96377111,14
14,7339,3
7,31,4
8,53,3
5,6,3
543,831552,36
8598956,534287963,19
2,5,1
9,564,3
9,67464,6
5,5,3
6,8,2
69,88,7
7,922,4
8,29,7
7,3222,6
847,628364,363
6,14,2
88,949,5
33,59,4
58,995,8
189,466,1
73,81,9
7,968,5
39,56,3
8,8,5
84,85,2
87,334,4
597,4763,3
6,7,4
8,7267,4
38,58,4
25,486,6
3,2346,1
547,822,4
27,55,1
88,99187,63
88,4417,1
8,8,1
7,7,4
744,61336,3
516,46112,3
7,593,3
54,88,8
9,37,4
9,9,5
9,286,6
8,89,4
9,9,5
