6,9,6
24186,32,6
7,922,4
87,331,6
16,35126,161
6,522,6
5,4451,77
8,89,4
54,88,8
21,7,2
3291,47,2
1,69,53
6,8,6
7,36379,8
14,7339,3
138,3643,5
9,19,5
6,862676,6158
1,885,6
3,7,2
7,68,51
531,176,47
7,8,6
1,73,2
8,3978,9
7,3,1
1,7,3
26,5,3
9,9937,29
7,7,4
597,4763,3
1,169,3
5,813,779
4,1593,96
83,4,2
81,33,28
64813,529135,75
55,34,4
3,1,1
6,8392,12
6,16,6
4,999,11
7,6,3
191,4,2
5,99695,1
8,23,6
38,55,7
9,615,34
2,7,5
47,95,5
8,1,1
48532,5,1
1,3624,7
7,528,55
7,3222,6
47,34124,6
9,173,7
1,4947,6
91,5,4
68,51,1
4,86771,7
5,611,6
7,4,1
847,628364,363
3,9,5
66,4874,892
969363,4933,2
2,72,71
55,598,97
131593785,117,17
8,6966,9
6,97639882,2
9942,8,4
89,28,3
7398,8,4
54,5,2
7,999,8
4,27918194,1
96,7,7
5,143238,7
83,7,4
3,927,21
4,8,1
5486,877,9
12,293,229
1,499,26
35,42,3
2,9665,38
2843939,393711539,353
195,53,8
84,85,2
9,63,4
2,8322,8
7,84,2
2,63,3
955,168,94
5,5799,3
819,464,5
7312,623714,78
2,37,11
94,2,1
924289,139,91
3,4145,9
525,239,25
31,197,7
21,45,5
62,38718,6
297,8,4
6,417,55
3665,165,5
93,8,2
65,28,4
38,58,4
2,43,8
8,63,8
571,5,3
619,21,9
443,14777,652
5285,2,1
5,175,89
6,49,8
47,36,34
73,431,8
84,319,3
5,136,125
978,5,1
5,84,81
4361,4931,11
818,8,1
8,24,4
6,89,26
4,3831,372
68,4,1
73,15,6
1,982458978849,58
58,67973,8
5,2737,4
32,7,6
6,7,3
1,7932221,4
91659,38,1
4,9,4
5973,56,12
3,69948,692
8,6,5
113,7,3
53333,5143,6
727,37,1
9,1788,5
4,4,4
66772,5451,5
29,85,4
97,7,2
6,9,9
542,9,9
719,369,1
25839,8,1
6,555391,9
8,8,1
8,5,1
8,55,3
57,2,1
8429,99,37
711,72,9
7,7,2
2,399399,5
8,2573,649
9,67464,6
3,65,8
25164,8,1
6,4244379,5642
