81,8,691
3,32,779
4,8,99
3,3,9
248,32,436
3,7,8
5,24,415
6,7,3974
25,3,7
3,4,7684
87,5,7
948,6,8
5,45,148
63,2,3
7,7,894766
6,792,8373
99,6,23
47,95,695
6,9,87
4,7,8
65,8,86
8,3,9
144255,1,4
7,19,365
7,59,47315
3,451213,1285911
3,1,57
837,7,9
5,8,32
8,2,524
3,1,39
8,1,6
5,5,9
4,3959,51686
53,62,8953
62,2,65
7,1,89
13,4,74
113,58,1954
75,82,336
21,24,29449677
5,42,2585
73,1,8
79816,9,937
6,3,6
112,5,813
443,19,7879
8,8,26
4,8,9
46,2,11
8,31,363
28,6,845
435,1,53
4,1,5
2938397,3,858
2,1,3
224,6,96
24,9,269
9,4,18
2119996,43,59
7,5,739
9,6,3875
8,3,343
51,9,6451
8,2,32
5,4,5
2281796,1,7468
88,41,572
67,41,86
392,1,213
3,77,842
9,8,66
9,8,86
56,23,55
6,9,813
51,664,86253
96,2,3
7,6,26
95,3,114
2,1,196
13,2,9
2,935,1974
3,3,833
2,281,25555
7,15,8577
4,1,1616
8,8,52
7965,6,85
9,8,48163
58,1,2
6,9,48
1,3,23
826,53329,38271945
132,3,28
49,2,854
3,1,7
5,4,81
9,7,41
5,2,88
31,33,98
7344,7,9
869,1,543
7,3,94
8,9,38
91,1,4
1588,7,32
8,6,49
81,26,88
54,3,7
38,669,47821
7,4,1752
11,6,18
7,4,6
3,1,5
8,87,67137
72,5,248
2176,9,84
9,2,7849
26,99,175
23,64,7779
12,24,993
578,7,462
4,2,3
394,9,85
1,9,5174
446,5,62
7,5,9439
2,3,1993
79,43,9433597
1,1,8
1,9,471
86557,9,56
6,5,59736
98,1,2
89,1,3
96,44,47
12,1,5685
9662,5,7
35,9,761329
773,1,3
1,5,16543
544,6,7973
25,1,64
23,241,253215
76,94,9645
6,74,85
2,59,4346
25955,7,79
7,1446,3669
768,5,131
4,1,6
3,49,937417
8,3,673
77,6,7
13,4,753
7,815,899
1,93,15647
549,7,41229
51,1,4
3,3,616
258741,9,17185
71,3,6
86,9,627195145
7,979,12324
8,5,713
1,8,5155
4,4,6
35,5,4957
6,1674,125822
21954,58,64
3,8,9
43,9,17
8,9,825
8,275,613
6,39,82
8,6,98
82,8,72632
87,7,67
32,2,28
5,5,7787
28,2,6
92,5,691
77,77,395
8,7,379
8,5,45
3,2,5
9,1,7
3,8,58
4,7,94
34,2,7
85,3,764
8,3,7
3,73,83
4,6,5762
32,8,93
1,8,97
722,7,75
11,1,2
5151,3,9
41,3,8
784,8,93
1,4,7
384,9,97
8193,3,5
49223,8,16
28,1,2
3,7,98
3,4,67
6,3,9
9,1,6
8134,77,8886
84,24,79
4,6,8
8,3,392
6,7,9377
9,2,12
5386,9,39
14,4935,32926
637,2,23528211
9,9,9134
6,4,5
5129852,772,9154
53,2,5
9,3,29
9,6,78846
32,58,799
16,45,56
77,3,7
3285357,1,5
446545,8,9
864,2,8
63754,4,9526612947
8,17,2783
52,61,488
8,2,6
6,4,16
74,3,33
53,723,47199
8,3,74
5,48,64
5,1,4
226,1,91
5,3,9
875,6,679
4,5,77
8541,41,526
1,1,113
8,2,85
64,7,7677
8,5,73
76,3,7
1,2,4
4,793,6544
2,1,32
4,2,11577
3,8,63
92,3385,9357
53,4,17
3,13,51
5,9519,21492
89391,82,1854
2,2,983
9,3,4
8,2,948
723,2,232
81,57,76757
1935,2,8
47,1,8
28,44,4528
37,2,3
82851,2,8
1,7,633
2,5,54239
3,9,9171
92,1,8
95,3,75
4,3,9
294,31,45599
126,883,6178
7,684,9246
3,5,3619
8,65,625
2,25,3889
788,3,894
4363,4,5
86,6,8
6,6,45
9,2,7
3,4,55
869,1,5
73,3,6
81,7,28
1,5,6
77,8,8725874
4,7,59
358,5,448
6,35,628
7,7,89
4,4,9
68,5,1925
3,18,39
2,3,192
8,7,8
7,7,2853
7,4,26
3,8,546
4,5,226
2,7,5449
14569,5,67551263
6,1,713
19,3,45
4,2,175
54691,78,1463
98628,7,767
2,88,98
3,1,6
57,76,196878954
5,1,2
2487,9,562
1,1,3
4,7,54
4,7,1988
97,7,182
45,5,8
4,566,1957
1,7,988
6364572,3,7821
9,8,46127
5137,3,96
47,6,9
66,3,5
8,12,893
79,2,3
91,9,423435
9,2,54231
3734,6,52896
25214,5,752763
82,1,26
5,1,633
6,34,57
9,5,65
9,55,66
562375,16,654593
7344,6,59
24,87,94
5,5137,8182
8,69,83
85,6,37
4,3,722
3,48,99
6,61,1269
5,17,9383
7,83,139
4,1,76
49,24,794384911
56,2,8
5,3,1416
5,793,8685
927,4,8
2,5,6
1,97,115
9,41,7399
1271,51,536
7,2,57
24397,85,97
8,14,863
5444,4,7187
3,1,3
4,9,78
8,2,417
7,6,46
5,1,8
22,7,445
12,241,9732
5,5,38
244,8,367
2,4,6
85,6,25
61,32,437
613531,41,133
3,9,13
1451,5,442
253,5,6
1,2,73
5,8,62
5,4,223672
442,329,482
119,1,265
1,7,7464
761,11,62
4567459,1,6
5988,5,351
7,3,452251
46,973,3692
5,47,619
8,5,954
2693,2,7
8,2,5
7,6,68
3,4,93
5,3,785
7,4,9
31,8,165
94,3,1738
7,7,41
1288,5,57
9,23,92
66,6,9
98,8,23
8,1,691
4,9,38
3897,7,525
9,47,553392
4,1,92
15,4,278
562,4,34
3,2,61
7,38,9357996
1,3,55
39,5,97264
67215,1,23
979,64,4937
1,8,47
7,1,94
1,4,5
7,2,41
831,4,28
473,94,343
2,6,3785
17516,1,7
3,2,39
5,3,4
3,29,67
4592,2,4
7,6,86
939,2,8
9,4,15
8,3,59
36,5,7827
6794,1,7
6,3,756
6,95,97
1,4,473
2,51,479
9,4,6
6,5,242
13,54,282
42,2,2262
349,9,59
2,71,99
24,3,8
615,3,4
28,1,33
6,21,46674
7,5,8
5,41,241
5,3,6962
75,2,5
3,55,46346
2,6,7
2,9,89
8,74,75887
4,2,2595394
48,55,727
79,7,99785838
5,9,41
95,2,67
96,5,43
323,5,25
6,2,4
