323999,7,85
56595,12,22264
93,3,54
3,3,2682
49,6,97
345,2,5
12,8,27135
99,1,3458
9261,4,78966
86,4,6995
923,4,71
1,1,551
98,4,54545
28,1,2
6,1,18
9,2,8276
6,3,7
29,1,517
35,6,9
45,8,53
83,3,9
36,6,76
8,1,25
8,1,815
61,4,2472
266122,3,71
11,4,64
669,6,54924
3,1,643
44,5,6
239,95,6552
81952,4,39
13,8,41725
14,8,9869
65,4,18
5,2,96
314,1,36
7,1,1669
9,2,74
86245,45,83127353
8,3,7186
285542719,9,54
7,5,82
76,6,61
77,1,99
8,4,47
878,2,591
7,5,137
88,5,669417
3,2,63994577
466,2,82521
9447,3,86
81,4,52
256,3,1264
57,1,55
5,5,4741
287,2,5
39,2,6
175,5,8381
543522,1,51
24,1,219
7,3,7974
216,2,9
44,36,551
65,4,84
6,3,38
61,9,422
4,3,818
41,2,952
43,1,6
994259,7,8
4,2,587
8,5,75
2,1,43
415,6,297
955,9,615
49,5,2196
861,1,8
92,7,5836539652
89,7,8
9,7,37
14731,7,152276
9998,3626,911185
7371,2,339
8,2,463
25413,8,372
629,9,882575
38,5,31
49,7,79
479,25,47
15365,8,455
936,3,331
9,6,884
9374555689,3,5
8,8,52
42,3,63
1164,2,9
96917,36,75
2,1,275
73,8,92
6,4,37832
4918,1,9
546,2,91
1186,9,2239
524,1,443
54,2,44
8,5,446
8,8,87
63,6,53
7,1,467229699
33,7,1972
62,4,698
882,5,69
96,5,6
27,1,3
6,3,13
5916,5,6
257,9,4297
72225,9,71
92,2,81
9,6,882
9,1,17
6,2,98
1617,3,4514
44,5,8
5,5,52
785,1,6
97,1,99413
74,7,81
9,8,399
7577,24,173
5,3,5537
41,2,5
9973,6,674
42,9,2283
87,4,11
337,23,32
75,9,37
6222,3,9
33,18,49
7,4,131
59,47,4289456
97,72,331
91,6,463
29988,82,91
366958921,6,5951
87382,6,81
9,6,416679
93,4,537
5,3,367
9,9,12
55828,2,29587527
561381,3,33
888,2,3
3726,7,66
846,7,41
3727,8,74
6,4,575
93,6,427
98,64,66
28,9,1736
3984,68,985
231,2,3
8,6,47
315,31,928896
449228,44,216
8,6,11274
8,7,152
64647214,1,21
46,4,7648
22,9,3613
25132,18,66
67,21,33
4,4,19
617,57,74
26,1,8
77,1,73
23,7,17
9,3,85
11,1,7536
276,4,375
6695,421,9247
377,72,91
49,8,73948277
9297,15,95
117,5,213
8927,44,97
217,9,11
65,3,112
9,6,78846
4,4,1954
45,7,3239
5,2,5682
2339,28,49
7,5,7618
8,3,35
9,2,2749
8,2,9
61,6,311
32127,3,48
98,8,23
355,6,26
424,9,1865
6,2,722
16,2,581
449,3,81
16129,5,3371
19,6,7
841,5,319
741,1,62
85312,7,6124
6,6,3222
15,6,36
372323646,9,71
92,3,594
92,4,746
184,2,3
548,7,13
5,4,9825
43,4,5695
518,1,5
94779,72,515
715126,5,5421
599,4,85
186,7,22758
128,76,92
63642,2,8
6,3,1183
44,1,71
835,2,3
5,4,936
484,16,811
5,3,61
4417,5,9
18,3,37
59,6,79
33,3,373
5,5,57
6,4,47264
8,1,529
81,75,373
161,7,929
488,1,9
93,9,49
61,1,854714
4,1,6636
6454,47,7427
5516,14,2741
22,3,8
164,3,9
9237,41,71
8927,4,921
727,8,79424452
86,8,484
77334,3,9
8181,5,97
264,4,5
4871,5,15
569573,23,41
98676,49,479
891,8,73
1143,7,72
727,4,76
5,1,585
78,7,9
79,5,476
85,2,735
9,6,829
9,1,4195
8,8,279
69,6,24
53,6,351
466,2,7
21,6,184
61,9,33
36,6,47
9,3,75
6,1,349
6,5,1216
7,6,7725
57,16,31
689,6,79
9,9,78
9,9,112
4,2,13578
3773,8,846
91,26,922
13,2,81658
89,6,16
398,46,98
15842,9,518
974,3,47
93,3,281
76,1,3
5764184,4,537
14,5,4154
279,12,56
8,4,51521
693,3,7
619,2,5
8,7,63142
34,4,512
72,4,6783
41,3,46
452,39,973
7,7,468443
81714,1,9
913858,1,744
5292,7,78
337,7,9
5,2,33
7,4,213
31,2,996
983954665,2,87
46,1,88
92,9,219
715,7,854
44,8,446465
37,8,89843
114,4,6
754,2,614159
322288,1,4
8327,7,92
24,6,52
5,1,85
3,1,5414939
91,6,9
59357,4,86
733,8,7349
438,1,62
221,3,6
82765,159,36366
41,5,7
54,9,48164
6,2,57
5,1,837182
477,2,86
511,2,5
83127399,89,292
69,2,98
78,51,2288
68,4,513
8,7,19
9979,17,313
13,4,6
31,4,5
8,2,27693
67226,3,465
82,8,5652
55,1,4
6,2,54
2,1,4419
56381,6,8532
455168,4,2827
443,2,8
98,5,82321
6,5,78
52,1,75
8,6,15
39,2,4
84576,78,4523
92,3,9246
859,81,793
8,1,36
7752,1,6373
82,2,8
67,1,6
5318,3,1782
8,5,17
9,9,61
94969,1,5
355,7,28
3,2,43
59,22,73
965,2,546
66,9,88
69,7,24
92,3,5
9,3,171
732,5,5323211267
5441845,2,79
47,1,491
79,2,99
9183,28,93
63,34,8774
645149,7,684
232,5,7
5,5,694
89,8,37
79,5,83
6,6,524
161,4,38291
733,1,81
17,4,88
27,3,8
8176,2,6
3,3,41
53,45,71
9,8,71
51716181,12,967
9,8,367
598,1,951
68,4,91
7,3,951
588,8,922
76,24,31
59,7,94
9,2,83963
4555,6,475
5,2,44
27,6,184
15,6,24
8,1,833
888395,2,74
3377372,4,8411836
7248,761,919
37,6,41
178,7,62
7,4,41
53,5,634
6,5,558
85,3,729695
468,5,1756
