ForallFormula(BoundVariable("elem_1", "<z>"), Constant("start", "<start>"), ExistsFormula(BoundVariable("elem_2", "<y>"), Constant("start", "<start>"), SMTFormula('(> (str.to_int elem_1) (str.to_int elem_2))', BoundVariable("elem_1", "<z>"), BoundVariable("elem_2", "<y>"), )))
2,8,9
95,1,2
7,1,2
52,2,8
12,2,8
16,8,9
54,4,5
13,2,4
6,1,2
9,1,4
3,8,9
9,8,9
81,1,2
38,1,8
32,8,9
3,1,2
5,8,9
39,1,8
1,4,8
8,1,2
6,1,8
12,1,2
1,4,8
1,2,8
65,1,2
97,4,8
52,1,2
5,8,9
57,1,2
58,8,9
49,1,2
1,4,8
2,1,2
56,4,7
8,8,9
9,1,4
94,8,9
8,1,2
82,2,3
31,1,8
39,2,6
9,8,9
72,4,8
6,2,6
6,8,9
9,1,2
42,8,9
7,4,8
93,1,2
5,4,7
9,1,8
83,8,9
1,2,3
6,4,8
1,2,8
9,1,2
4,8,9
7,8,9
5,8,9
3,1,8
2,8,9
6,8,9
5,2,4
31,1,2
23,4,8
62,1,8
71,1,8
73,2,5
7,2,4
83,1,2
76,8,9
57,1,7
56,4,6
68,1,2
8,2,8
54,1,2
7,8,9
85,1,8
61,1,9
62,4,8
2,8,9
4,1,2
38,2,8
14,8,9
7,2,8
82,1,2
67,8,9
18,4,5
56,4,8
8,8,9
87,4,8
1,4,8
28,1,8
61,1,8
4,1,2
56,8,9
8,8,9
3,4,8
3,1,2
53,8,9
ForallFormula(BoundVariable("elem_1", "<z>"), Constant("start", "<start>"), ExistsFormula(BoundVariable("elem_2", "<y>"), Constant("start", "<start>"), SMTFormula('(> (str.to_int elem_1) (str.to_int elem_2))', BoundVariable("elem_1", "<z>"), BoundVariable("elem_2", "<y>"), )))
4,1,8
3,8,9
7,1,8
96,4,9
31,8,9
23,2,8
1,1,6
23,8,9
83,8,9
85,2,8
16,1,8
24,8,9
8,1,8
1,8,9
1,1,8
36,8,9
9,1,2
1,1,3
5,1,2
64,8,9
9,1,2
64,1,2
3,1,2
4,1,3
38,8,9
18,2,8
8,1,2
12,1,2
4,4,8
8,1,2
73,8,9
9,1,2
9,2,8
61,1,2
1,4,5
47,8,9
25,1,2
84,2,8
25,8,9
3,2,3
5,4,8
1,2,3
29,4,8
91,2,8
4,8,9
1,8,9
14,4,9
38,4,8
81,2,8
2,8,9
4,1,2
62,1,7
9,1,2
46,4,8
1,8,9
2,8,9
25,1,2
6,1,3
4,1,4
81,8,9
4,8,9
5,2,8
89,1,2
2,1,2
47,1,2
84,8,9
86,1,8
98,8,9
13,4,8
87,1,8
63,1,2
8,8,9
19,8,9
2,2,8
1,4,8
76,2,8
5,1,4
69,1,2
83,1,8
37,4,8
7,2,8
2,1,2
8,1,8
2,1,8
74,1,2
6,2,6
61,1,2
9,1,8
25,2,6
1,8,9
51,1,2
24,1,2
6,8,9
5,1,8
8,1,2
1,1,8
42,8,9
81,1,2
64,8,9
3,1,4
ForallFormula(BoundVariable("elem_1", "<z>"), Constant("start", "<start>"), ExistsFormula(BoundVariable("elem_2", "<y>"), Constant("start", "<start>"), SMTFormula('(> (str.to_int elem_1) (str.to_int elem_2))', BoundVariable("elem_1", "<z>"), BoundVariable("elem_2", "<y>"), )))
6,8,9
97,8,9
2,8,9
18,4,8
39,1,2
29,8,9
