33,6,4
454871,5769,8
911,89,25
8248,7,2
326,2,1
923,6,1
8242,9,6
9628,21,14
55,34,4
135,26,9
81,75,46
851,48,8
4241223,555,5
9881,3729,4
264889,44,3
49,8,6
7,1,1
1234,831,5
683,7,7
28877,8535,3
335,8,5
415,21,13
516,64,3
565,481,3
12217,5,2
833,37,5
81,5,5
486,435,56
329,37,4
61,56,25
23,7,2
617,399,9
7276,29,6
52,16,3
5882,66,41
87,76,4
8419569,49,8
17,6,5
87,18,1
128691368,383,9
26146,66,2
229,8,7
63,8,4
4597262,7,2
673,551,8
329,61,25
88,4,3
785986,81265,1
87,6,2
15376,1613,214
999,6,1
83,79,3
1197,59,7
77612,29,7
712,5,1
9282,772,29
64,15,5
8389,17,4
76,45,3
2216,65,3
99,6,2
4332,14,8
633,38,4
325,29,7
282,79,9
863,8,6
1156,76,32
22,8,7
777924,817,87
91,46,5
1313,13,2
95,36,8
4318,99,4
1316,354,2
63431,2886,8
84,7,2
79,39,9
72,6,4
5244,67,6
3459,111,8
711613,11,8
4512637,641,9
4555,5,2
45,32,3
34,7,7
939,824,2
9697,6629,684
99,78,72
3565,566,4
82,7,3
32,21,4
362,5,1
622295,599,9
99,5,5
51,18,3
93,81,2
155,5,3
3665,845,8
691164,624,19
278,159,4
624,62,6
938,768,1
377,62,4
49,28,5
5479471,2326,27
94,89,15
164,84,9
462,84,7
98828,97675,8
38715,17999,3
69,47,8
121832,7,2
7598,229,4
4138388,35,12
476545,61,15
793875,58,39
1574,5,2
26,24,5
243,6,6
6229,6,3
82,69,4
8581,77,8
52,6,6
56,4,1
9299,9,7
549,9,1
34495,2,2
332185,22,4
73,52,1
217,96,71
185,9,9
69457,3,2
388,5,1
442,71,61
12,8,8
23662,54,3
2976,559,17
861,5,3
52,42,7
98,7,5
9773,44,2
63352,6,5
161,97,7
42847,8,8
53,5,5
674,489,9
26,7,7
7595,7,2
2796,277,1
89,78,9
97,54,2
168861,45,45
45,9,4
23176,59,3
62,4,2
1367,82,73
55,38,5
132,74,6
8289,317,26
7592,8,4
12,7,1
4769,63,5
3753,825,38
4453541,8,1
246,71,9
21,9,6
374331,68,3
119,8,8
65,32,8
8463,2,2
112,13,1
62965,698,4
175,7,6
27672,62,9
44,9,3
8967,8273,2
235368,9,9
8949,2146,7
692,7,3
32,6,5
5922,23,6
594,5,3
87,7,3
438,5,2
649724,8,1
76,3,2
12,6,5
241,7,2
41,18,6
59,6,2
98143,632,539
2992,25,4
274,5,2
8469815,47,4
49514,4,4
85,25,24
9,8,3
724,6,4
8499,8146,5
73211,5,1
353419454,2,1
264412,81,27
24152,7,7
927,9,3
37,14,8
72745,46,4
9778,7,1
287,45,45
746,1,1
523,4,3
186,98,7
264,152,64
988342,41,8
1446,659,9
756576113,48,46
2621,524,4
559,462,4
3981,71,2
7224,76,4
332,51,6
9772,832,9
9356,96,8
972,6,2
22415,4,1
93,3,1
84532,85,4
559,75,5
115,35,6
56315,66,1
438,8,8
12947,92,9
94,1,1
9462277,937321,31
8887,6125,7
488,9,9
81,5,4
17,2,2
29,4,2
77913,73,45
17,8,1
54,24,21
313,69,6
6938,3,3
8938,88,32
563,57,8
242,31,5
92967,86,31
8233,6,5
283,63,4
9128,796,8
9571,93,1
86718,781,5
99475,9,4
1666,5,2
48,32,25
4753,942,8
877,442,217
8659,785,36
6112,6,4
863185,5799,6
5928,8,6
978,6,2
177,14,9
29423,793,58
68,7,6
13561,998,4
5685,5381,48
4927,6,6
76,2,2
783,74,48
346,9,2
69,18,3
567319,5,1
7834,69,7
57,8,6
8869,5,4
733,7,1
55,6,4
93,45,9
43,6,1
31,9,5
542,9,3
96,5,3
94,5,4
463,8,1
45,4,3
5,2,1
63,2,2
872,84,1
37721,576,5
37275,8,2
83446,34,9
817171,4783,7
984,5,1
93,4,3
489,33,8
59263,39,3
828,44,1
579619,9,7
967,33,1
62,45,9
194478,96,3
453,72,9
15262434,18,1
471371,88,11
7987639,8,2
256,26,1
331,153,94
29,17,1
78,5,4
46,19,1
78,58,7
53,8,1
27352,489,82
699,64,6
87132,61,1
97922,5,3
5155,4965,7
51,4,3
88799,76,7
249,8,5
1179,72,5
484,22,7
777,97,53
791,42,21
6581,7,4
449,9,1
27,14,7
345866,29,5
677,29,3
4238,6,5
465,6,4
896889,6,4
77,55,9
82,62,6
5324,434,9
