442,329,482
2487,9,562
4363,4,5
95,2,67
56,2,8
14569,5,67551263
5,5,7787
28,2,6
87,5,7
3897,7,525
5,1,4
7,1,94
9,3,4
722,7,75
132,3,28
8,2,5
28,1,2
25214,5,752763
443,19,7879
91,9,423435
6,2,4
7,6,68
3,3,833
8,2,32
35,5,4957
1451,5,442
3,1,57
49,2,854
85,6,37
5386,9,39
392,1,213
3,1,5
294,31,45599
9,1,6
7344,6,59
9,4,6
32,8,93
544,6,7973
4,4,6
86557,9,56
37,2,3
2693,2,7
86,6,8
6,3,756
7,7,2853
8,5,45
43,9,17
9,1,7
51,9,6451
94,3,1738
7,3,452251
869,1,5
8,3,74
2281796,1,7468
4,2,11577
1,1,8
72,5,248
5,3,785
8,3,59
32,2,28
8,3,392
8,2,417
3,2,61
927,4,8
1288,5,57
226,1,91
84,24,79
28,1,33
9,3,29
578,7,462
7,6,46
79,7,99785838
35,9,761329
7,5,8
979,64,4937
25,1,64
8,2,85
5,3,9
5,3,1416
5,5,38
2,1,32
761,11,62
1,1,3
89,1,3
113,58,1954
549,7,41229
7965,6,85
446545,8,9
81,7,28
47,1,8
358,5,448
25955,7,79
7,5,739
7,1,89
8,6,98
3,3,9
66,6,9
4,1,5
3,2,39
637,2,23528211
95,3,114
8,6,49
25,3,7
473,94,343
85,3,764
8,8,52
31,8,165
6,6,45
98628,7,767
4,4,9
4,1,92
8,7,8
7,7,89
91,1,4
8541,41,526
2119996,43,59
253,5,6
723,2,232
6364572,3,7821
1,1,113
8,7,379
96,44,47
6,5,59736
85,6,25
45,5,8
6,1,713
4592,2,4
5,5,9
73,1,8
8,3,9
9,2,54231
81,8,691
6,3,6
34,2,7
5,3,6962
76,3,7
28,6,845
77,6,7
22,7,445
7,4,9
4,3,9
112,5,813
3,1,6
8,2,524
19,3,45
562,4,34
5151,3,9
6,3,9
144255,1,4
1588,7,32
82,8,72632
71,3,6
7,7,894766
3,1,3
86,9,627195145
9,8,86
9662,5,7
613531,41,133
768,5,131
5,1,2
6794,1,7
4,1,6
875,6,679
53,2,5
5,2,88
7,7,41
88,41,572
54,3,7
9,2,7849
9,6,78846
42,2,2262
95,3,75
323,5,25
46,2,11
63754,4,9526612947
837,7,9
79,2,3
9,9,9134
96,5,43
21954,58,64
56,23,55
77,8,8725874
8,3,343
8,8,26
5,4,223672
8,5,713
6,5,242
49223,8,16
1271,51,536
41,3,8
92,5,691
82851,2,8
66,3,5
65,8,86
939,2,8
9,4,15
81,26,88
2938397,3,858
7,4,6
79,43,9433597
8,3,673
7,2,57
75,2,5
869,1,543
11,6,18
8,2,5
11,1,2
8,3,7
4,1,1616
89391,82,1854
79816,9,937
224,6,96
64,7,7677
1935,2,8
7,4,6
67,41,86
8,1,691
7344,7,9
244,8,367
7,2,41
13,4,74
6,4,16
3734,6,52896
13,4,753
384,9,97
8,2,6
5,1,633
831,4,28
773,1,3
77,3,7
8134,77,8886
96,2,3
5137,3,96
3,1,7
864,2,8
13,2,9
8,5,73
24,9,269
7,6,86
948,6,8
7,5,9439
2176,9,84
349,9,59
7,4,1752
53,4,17
61,32,437
87,7,67
8,1,6
7,6,26
5,3,4
51,1,4
4567459,1,6
9,8,66
7,4,26
5988,5,351
2,2,983
5444,4,7187
39,5,97264
8,2,948
62,2,65
7,3,94
5,4,81
5,1,8
9,8,48163
119,1,265
92,1,8
3,3,616
9,5,65
99,6,23
82,1,26
9,2,7
58,1,2
2,1,3
788,3,894
9,8,46127
9,6,3875
24,3,8
15,4,278
4,2,175
63,2,3
49,24,794384911
9,4,18
562375,16,654593
97,7,182
248,32,436
36,5,7827
77,77,395
54691,78,1463
6,4,5
8193,3,5
98,1,2
9,7,41
5,4,5
784,8,93
4,2,2595394
67215,1,23
258741,9,17185
3,2,5
446,5,62
2,1,196
615,3,4
73,3,6
68,5,1925
74,3,33
435,1,53
7,5,8
8,5,954
47,6,9
3,1,39
98,8,23
4,3,722
9,2,12
394,9,85
17516,1,7
4,1,76
12,1,5685
3285357,1,5
24397,85,97
4,2,3
81,57,76757
5129852,772,9154
