73,33295,43
86,6115,76
12,83772,2
8,5181,5
5,45,2
31,521,9
9,98,7
4,383,3
31,431,6
6,8494,3
8,82,5
46947,65758,1
6,89,4
97,158864,8
8,55,5
25,635,15
79,95,78
6,286,2
6,983,4
3,32,2
14,18,6
5,7224,4
4,147,3
7,74,4
29,97,3
8,268,4
98,134,6
8,3715,3
66,7887731685,5
7,61,3
241,362542,4
43,61,8
352,397,5
5,258,4
7,92,2
74,454,6
9,53,1
31,197,7
9,88,8
196,862634,9
3216,58636,6
76,956,3
3,16,1
64,421,2
47,372,6
7,6396,5
48,67,7
851,2842,7
69,295,59
29,223,4
489,15417,7
19,6715,5
8,8594,4
7715,312182,327
568,89288,51
41,74,12
9,611,8
7,15,3
7271,786352,1
9,988,8
6,7598,2
85,591,9
37,531,6
5421,28169794769,3
17,9876892,9
71,128,5
89,65579,4
99,391,8
68,33196,8
6,96411,2
5536,89499,4
66,86328,6
736,229296,7
747,396414249,8
443,2766,6
73,997,4
8,8775,5
14,14,6
1557,6592,9
54,985,31
55,661879882,4
45,716,8
9,94463,6
37,2814,2
215,7999266,7
3,87,1
6,12,1
56,77,9
996,1988,6
54,8951,47
3,19,2
6,98,4
75,311,3
9,66,1
42,77,21
145,525383,46
4,93,2
56,921,2
92,97,1
119,8856,25
6114,79949,6
93,4472,5
216,92847566,9
5,373,1
72,595,1
58,91,5
36,99,1
58482,31713269,6
4,526,3
6,2463,5
8,265,1
19,917,16
69,38681,1
7,67,1
72,641,8
71,72867,5
73,18796,7
7,217621,1
447,45277,37
5,32,4
5,537,1
9,31,1
7,162242,1
9,8832,6
21,85,3
5,9818,1
24,1113,4
4,7755,2
7,465,6
4,86,2
25,486,6
453,288824,8
34,6432,9
26,98,4
87,94,36
291,599,182
9,19,5
12,3941,4
6,75639,3
9,87,5
61,86,1
6,715,3
46,174,31
11,928,3
9,93,8
4941,24397,7
34,86,4
28,964,3
42,82,31
9,194912,1
8,155,6
8,3656,2
5,2971,2
5,78,4
12,86,7
786,33884,41
7,3136,6
27,321,4
8,848,3
16,8469,2
14,9317,7
518,759,4
43,636,1
74,677,3
49,525,8
8,815,2
9,632,2
63,724,39
492,773,48
7,665,6
2135,4522,31
214,3214,28
16,67,4
171,353,9
5,5,1
846,829768,3
78,728,6
75,9324,3
55,745,9
397,559,9
84,686,3
22,48,4
79,6984819,62
89,9732865892,3
36,59,9
28,59995,3
97436,142476,44241
4,4115,3
43,1645,4
48,65,5
44,94914,7
56,74,3
518,5223,78
3,4638,1
35,628,7
8,392,3
527,9874,79
8,71,4
119,684,8
78,95,9
72,764,3
8,753,4
8,4224,4
9,8842513,1
77,2774,3
26,4338,7
358,639,7
113,3119,9
139,797773,4
9421,84854,61
8,8866,1
6,67853,1
9,461925,7
7,99687,5
8,83128,4
59,778,1
5,273,3
677,82912289,7
89,8263,9
8,752,5
63,67771,5
27,999,4
861,85535,6
13,894,6
4,96,2
451,965,4
716,2246,2
5,11382,2
578,921,52
83,98,9
9,974,2
489,96142,31
7,259,6
79,698,8
5,42,1
54,429,49
71,69443,8
39,56,2
918,923,34
7,46,3
6,6,4
138,237,1
8,344,4
516,1367347,5
5,964,4
61,1394,47
7,789,3
79,2653,4
451,3134,8
62,83,2
32,56,8
6,18,1
71,969,9
8,3953,1
171,5686,4
733,789,12
7,17,5
39,4877,3
61345,2711265,248
8,54,5
7,53,4
567,829853,364
51,693,4
11,43,4
9,713,6
21,222,13
518,22632,2
215,91926,4
33,433,2
92,57369,1
7,936,2
4,226,2
9,2916,3
52,416,5
5,53,2
88,55835,8
427,29695,7
7,5697,4
6,89,3
89,7856,61
9,899,6
9,1228,8
67,947,4
78,892,7
7,62,4
452,515,44
8,74253,3
7,11,3
487,93854946,28
8,2443,2
18,33,2
4,79,2
5777,19487,1
7,28963285,3
67,5862,22
743,4284,457
6,792341281,3
91,76877,11
85,89,3
58,3315412,23
16,98,8
56,87,4
4,68,3
7,34,1
3,13,1
68,389,3
56,564,7
16,98,6
55,323415,3
46,736,5
5,296,3
32,143,5
22,47,2
7,79,1
89,9384,85
33,93,6
86,88,3
26,463,13
71,313,2
6,85,4
4,454,3
8,782,1
8,53,4
8,631,2
779,915,1
2,438255,1
317,9822,9
4,55,3
6,134884,5
911,6925,75
32,72223,7
82,678,4
93,522,7
9,87,6
33,78,3
52,58,2
73,648951,7
45,47,3
2,672,1
62,482359,55
87,92,6
61,85,4
12,46248,9
4,9623,1
22,97,2
77,734,8
14,16,6
7,1392,3
14,47,4
56,581,3
9,2574,8
49,67,8
417,821736,5
278,935,3
99,583,64
75158,4782334,8
6,49,5
67,168,4
657,685,7
8,77,2
76,6182,28
7,86,2
4,51,1
4325,524274,2
8,443,4
7593,35387,54
8,559,4
112,881,98
46,9767,3
25,92,5
7,65,1
6,571,2
165,685932534,9
46,846,3
57,88,3
5,997,3
33,38,25
66,3131979,7
9,77,2
6,82,2
113,481,31
9,94,3
7,135,2
61,6812,9
26,84,1
7,26,2
94,8714,3
386769,672443,7442
9,32,8
86,712,17
733,41563,66
18,8235,9
19,84,9
8,839,3
96,58182282,5
7,99,5
2,15,1
5,7235,1
47,9848,33
34,73,2
39,82,5
73,23187,7
67,351,63
9,9797,1
3,1154,2
14,93,2
8,44,1
6,663,1
19,5498,4
69,857,41
5,8232,4
9,55,8
2,58,1
27,3533,9
2,1468,1
4428,39173,9
2,7262,1
4,593,2
8,16,1
11,41,8
95,9972,3
91,2372,2
68,77,44
55,898,4
8,14,7
753,311722,13
377,682481,87
3,28812,2
36,81593,1
7445,9259,9
9,377,4
9,29982,8
529,1177,84
16,735,6
529579,57527646286414976,3
26,99,4
296,422,66
58,5994,1
2,55,1
988,4193,1
6,26345,3
714,96554397,64
78,457,3
7,43121,5
4,934,3
22,275,9
5,17,3
4143,1414737,3
8,379,2
886,6295,94
21,329,6
61,7988,1
58,658,4
59,6114419831396,9
8,143,6
48,69,3
494,4226,384
58,625,3
46,376,5
44,57,5
4,148,1
383,544,178
46,289,6
53,66,5
7,62398,4
6,36,4
2,56,1
27,73,1
6,92,1
99,315,6
9,46571,6
36,347,9
6,16,1
598,623223,53
5,14,2
8,838,2
6,494,1
1842482,7735257,7
9,44,3
86,87,25
2,689,1
9,14,2
24,51,9
45,579,36
62,38718,6
2378,931534,4
54,739,5
86,85452,7
5,7869,3
46,56882,3
313,5393,71
7,271,1
72,569,1
74,41642,5
81,517,71
9,837,7
4234,33513,2
8,2823,7
7,133,6
54,387,1
8,41511,1
9,64123,5
8,47,5
76,827,1
9,11,8
86,521,8
43,57,39
36,1663,1
721,2675,21
9,816,5
29,98,9
8,327,1
5,37,3
13,83,4
97,7733,6
8,4418,3
57,58,6
56,92,1
41,81,6
38,44169,8
47854,64641,7
9,47,8
82,666,8
16,753947584,2
8,721,3
756,79747462,5
35,63,18
45,48,8
3,694,2
89,92,85
45,89112,5
9,9722,4
334,757,7
64,6211,8
14,933,6
56,82,49
55,78,27
265,84643463,5
96,83467912,68
86,555,4
397,2122,66
47,411,7
48,56,2
999,6793,3
9,5687,7
7,651333,2
82,93,72
475,563,7
5,24888,4
73,133,6
89,2938,54
51,79,9
11,11,1
59,496,6
7,7935,2
7,6682,1
23,45,4
9,559,5
5,39,3
4,431,1
63,724,9
7,19,5
37,41,2
3292,26834,8
833,997,12
12,18,7
46,3424,6
7,29,6
29,437,12
8,4876113,5
4,1144,3
9,123,3
8,82,1
666,738,54
54,7518,8
5411,971784,84
17,84,5
7,433,5
8,414,6
1686,9834,93
7786,34263,6
31,77228,3
99,2617463,5
33,139,7
46,78,8
72,654,2
88,94,9
52,99,43
53,95,6
82,676,7
99,41329311,3
7,223,6
347,7917,6
9,87883,1
249,833,23
6,578,2
44653,427986,58
98,365,8
519,65828,7
43,74,5
917,94272,545
49,79274,3
93,226,3
413,5819,8
9,26,4
117,97785,81
6,311,2
123,649,88
53,334,9
5613,897643,2
17,429,1
48,58,23
217,56387,5
9,72,7
