4,8,99
4,793,6544
9,55,66
4,8,9
7,59,47315
5,8,62
8,87,67137
1,7,633
7,38,9357996
3,7,8
3,8,546
5,17,9383
1,4,7
826,53329,38271945
38,669,47821
6,35,628
4,6,5762
2,7,5449
3,7,98
1,4,5
21,24,29449677
28,44,4528
1,5,16543
75,82,336
5,9519,21492
76,94,9645
4,6,8
7,15,8577
23,64,7779
6,34,57
3,13,51
57,76,196878954
8,17,2783
6,61,1269
3,73,83
3,18,39
5,48,64
6,21,46674
5,45,148
5,8,32
5,5137,8182
1,2,73
3,55,46346
1,8,47
6,74,85
9,23,92
7,684,9246
7,1446,3669
4,7,1988
32,58,799
23,241,253215
3,9,13
6,7,3974
2,71,99
2,281,25555
5,9,41
47,95,695
2,3,1993
6,7,9377
7,979,12324
5,42,2585
4,7,94
6,9,813
1,2,4
8,14,863
8,9,825
5,47,619
8,74,75887
5,41,241
2,4,6
4,566,1957
3,4,67
3,9,9171
3,48,99
16,45,56
2,51,479
6,1674,125822
1,8,97
51,664,86253
9,47,553392
2,935,1974
5,793,8685
1,7,988
13,54,282
4,5,226
3,8,58
24,87,94
14,4935,32926
8,69,83
26,99,175
126,883,6178
9,41,7399
3,4,55
1,9,471
1,8,5155
2,6,7
3,451213,1285911
2,5,6
2,3,192
2,9,89
2,59,4346
6,95,97
1,7,7464
3,8,9
8,65,625
7,19,365
1,5,6
4,3959,51686
3,5,3619
1,3,55
4,9,78
6,792,8373
31,33,98
8,31,363
6,9,48
6,9,87
3,77,842
8,12,893
1,9,5174
2,5,54239
2,25,3889
3,49,937417
3,4,7684
2,88,98
4,7,59
3,4,93
7,815,899
92,3385,9357
6,39,82
46,973,3692
53,62,8953
8,275,613
53,723,47199
4,9,38
12,241,9732
1,93,15647
1,97,115
3,29,67
1,3,23
3,8,63
4,5,77
4,7,54
4,7,8
5,24,415
52,61,488
2,6,3785
7,83,139
12,24,993
48,55,727
3,32,779
1,4,473
8,9,38
